iter	Logloss
1512	0.2373480875
1513	0.2373294195
1514	0.2373087275
1515	0.2372834237
1516	0.2372657347
1517	0.2372401033
1518	0.2372089814
1519	0.2371901062
1520	0.2371661725
1521	0.2371563192
1522	0.2371376633
1523	0.2371166327
1524	0.2371023019
1525	0.2370838897
1526	0.2370794453
1527	0.2370708948
1528	0.237061199
1529	0.2370254954
1530	0.2370174566
1531	0.2370061365
1532	0.2369957202
1533	0.2369731219
1534	0.2369511599
1535	0.2369304481
1536	0.23690703
1537	0.2368676117
1538	0.2368531746
1539	0.2368282887
1540	0.2368110683
1541	0.2367781935
1542	0.2367621522
1543	0.2367215116
1544	0.236705763
1545	0.2366984528
1546	0.2366650242
1547	0.2366581001
1548	0.2366425389
1549	0.2366233111
1550	0.2366025512
1551	0.2365637821
1552	0.2365387396
1553	0.2365300099
1554	0.236514405
1555	0.2364870314
1556	0.236463432
1557	0.2364328408
1558	0.2364230825
1559	0.2364126886
1560	0.2363845114
1561	0.2363466411
1562	0.2363280647
1563	0.2363115987
1564	0.2363025065
1565	0.2362960724
1566	0.2362796284
1567	0.2362649418
1568	0.2362180013
1569	0.2362074747
1570	0.2361986276
1571	0.2361926412
1572	0.2361563893
1573	0.2361422846
1574	0.2361265257
1575	0.236103152
1576	0.2360948776
1577	0.2360725826
1578	0.2360515413
1579	0.2360415419
1580	0.2360328882
1581	0.2360067945
1582	0.2359791022
1583	0.2359584426
1584	0.2359507678
1585	0.2359312146
1586	0.2359218883
1587	0.2358772878
1588	0.2358482232
1589	0.2358156921
1590	0.2358100719
1591	0.2358001605
1592	0.2357597282
1593	0.23572852
1594	0.2356870164
1595	0.2356685048
1596	0.2356531193
1597	0.2356145446
1598	0.2355972148
1599	0.2355756156
1600	0.2355701895
1601	0.2355321062
1602	0.2354963572
1603	0.2354766088
1604	0.2354675997
1605	0.2354476301
1606	0.2354368861
1607	0.2354173682
1608	0.2353871843
1609	0.235370134
1610	0.2353583686
1611	0.2353503512
1612	0.2353068443
1613	0.2353028349
1614	0.2352854667
1615	0.2352663841
1616	0.2352515137
1617	0.2352327293
1618	0.2352019451
1619	0.2351815608
1620	0.2351731902
1621	0.2351574464
1622	0.2351375143
1623	0.2350964458
1624	0.2350791195
1625	0.2350535533
1626	0.2350496252
1627	0.2350299784
1628	0.2350247915
1629	0.2350198422
1630	0.2350056447
1631	0.2349961003
1632	0.234992559
1633	0.2349692553
1634	0.2349258881
1635	0.2348969568
1636	0.2348890587
1637	0.2348671779
1638	0.2348558276
1639	0.2348160665
1640	0.2347992551
1641	0.234784724
1642	0.2347685686
1643	0.2347415556
1644	0.2347138019
1645	0.2346995284
1646	0.2346859407
1647	0.2346569846
1648	0.2346535003
1649	0.2346200846
1650	0.2346068046
1651	0.2345759556
1652	0.2345677847
1653	0.2345365067
1654	0.2345180458
1655	0.2344693262
1656	0.2344421666
1657	0.2344260047
1658	0.2343906798
1659	0.234371793
1660	0.2343553828
1661	0.2343404275
1662	0.234332245
1663	0.2343167218
1664	0.2343119812
1665	0.234285636
1666	0.2342709507
1667	0.234262559
1668	0.2342379947
1669	0.234217781
1670	0.2341980663
1671	0.2341738076
1672	0.2341655499
1673	0.2341501256
1674	0.2341266872
1675	0.2341153374
1676	0.234092108
1677	0.2340757596
1678	0.2340611751
1679	0.2340433254
1680	0.2340356333
1681	0.2340307223
1682	0.2340209317
1683	0.2340075542
1684	0.2339937273
1685	0.2339742092
1686	0.2339532465
1687	0.2339500737
1688	0.2339290871
1689	0.2339049933
1690	0.2338873904
1691	0.233842003
1692	0.2338146816
1693	0.2337991836
1694	0.233786668
1695	0.2337666168
1696	0.2337582843
1697	0.2337445346
1698	0.2337332771
1699	0.2337206103
1700	0.2336934608
1701	0.2336641549
1702	0.2336562781
1703	0.2336364425
1704	0.2336197407
1705	0.2336066909
1706	0.2335789286
1707	0.2335601876
1708	0.2335527632
1709	0.2335426411
1710	0.2335394486
1711	0.2335363873
1712	0.2335333481
1713	0.2335304885
1714	0.233527648
1715	0.2335235018
1716	0.2334945248
1717	0.2334815946
1718	0.2334744886
1719	0.2334571017
1720	0.2334470463
1721	0.2334199436
1722	0.2333983964
1723	0.2333747122
1724	0.2333556937
1725	0.2333432798
1726	0.2333406966
1727	0.2333231471
1728	0.2333107816
1729	0.2332857621
1730	0.2332722543
1731	0.233260196
1732	0.2332365758
1733	0.2332317942
1734	0.2332293232
1735	0.2332254528
1736	0.2332016718
1737	0.2331700966
1738	0.2331655674
1739	0.2331477752
1740	0.2331312068
1741	0.2331111126
1742	0.2330966522
1743	0.2330769873
1744	0.2330745792
1745	0.2330589136
1746	0.2330474758
1747	0.2330431367
1748	0.2330408985
1749	0.2330386923
1750	0.233009903
1751	0.2329933174
1752	0.2329897893
1753	0.2329806238
1754	0.2329607517
1755	0.2329419521
1756	0.2329283378
1757	0.2329262249
1758	0.2329241957
1759	0.2329136949
1760	0.2328951874
1761	0.2328569221
1762	0.2328462966
1763	0.2328423264
1764	0.2328109029
1765	0.2327882967
1766	0.2327654559
1767	0.2327476535
1768	0.2327212625
1769	0.2327019811
1770	0.2326799912
1771	0.2326515511
1772	0.2326332404
1773	0.2325975104
1774	0.2325777833
1775	0.2325379178
1776	0.2325238312
1777	0.2325098676
1778	0.2324912625
1779	0.2324715141
1780	0.2324507248
1781	0.2324420808
1782	0.2324273638
1783	0.2324082062
1784	0.2323949865
1785	0.2323562914
1786	0.2323416319
1787	0.232329952
1788	0.2323095069
1789	0.2323012987
1790	0.2322872579
1791	0.2322852463
1792	0.2322605337
1793	0.232248072
1794	0.2322350509
1795	0.2322065263
1796	0.2321899878
1797	0.2321668667
1798	0.2321649479
1799	0.2321496551
1800	0.2321353271
1801	0.2321217073
1802	0.2321198117
1803	0.2321060605
1804	0.2320902178
1805	0.2320703454
1806	0.2320628228
1807	0.2320444942
1808	0.232041263
1809	0.231991871
1810	0.2319682938
1811	0.2319509701
1812	0.2319223752
1813	0.2319146331
1814	0.2319030646
1815	0.2318919636
1816	0.2318683734
1817	0.2318604348
1818	0.2318473281
1819	0.2318454828
1820	0.2318320395
1821	0.2318302524
1822	0.2318284806
1823	0.2318179366
1824	0.2318149446
1825	0.2317915437
1826	0.2317809881
1827	0.2317772377
1828	0.2317537605
1829	0.2317154495
1830	0.2317137607
1831	0.2316843
1832	0.2316696283
1833	0.2316508533
1834	0.2316459175
1835	0.2316226837
1836	0.2316210638
1837	0.2316195077
1838	0.2315848111
1839	0.2315751361
1840	0.2315597294
1841	0.2315334869
1842	0.2315228853
1843	0.2314807308
1844	0.2314715807
1845	0.2314644457
1846	0.2314608972
1847	0.2314418245
1848	0.2314292438
1849	0.2313977589
1850	0.2313821848
1851	0.2313619569
1852	0.2313447729
1853	0.2313278669
1854	0.2313178805
1855	0.2312918185
1856	0.2312773395
1857	0.2312610447
1858	0.2312452522
1859	0.2312229046
1860	0.2312085503
1861	0.2311905484
1862	0.2311473097
1863	0.231140542
1864	0.2311281887
1865	0.2311069832
1866	0.2310955675
1867	0.2310783334
1868	0.231064706
1869	0.2310523564
1870	0.2310402908
1871	0.2310194054
1872	0.2310033263
1873	0.2309564239
1874	0.2309446365
1875	0.2309206668
1876	0.2308973997
1877	0.2308819224
1878	0.2308639004
1879	0.2308406072
1880	0.230822311
1881	0.2308136177
1882	0.2308059005
1883	0.23079866
1884	0.2307918394
1885	0.2307745808
1886	0.230768163
1887	0.2307494094
1888	0.2307253909
1889	0.230712546
1890	0.2306955286
1891	0.2306786383
1892	0.2306566976
1893	0.2306458921
1894	0.2306304222
1895	0.2306000447
1896	0.2305838688
1897	0.2305625165
1898	0.2305462527
1899	0.2305309174
1900	0.2305250417
1901	0.2305032417
1902	0.2304937857
1903	0.2304716455
1904	0.230449719
1905	0.2304406844
1906	0.2304209495
1907	0.2303924655
1908	0.2303414097
1909	0.2303263534
1910	0.2303112037
1911	0.2302928728
1912	0.2302786465
1913	0.2302350064
1914	0.2302157265
1915	0.2301764
1916	0.230160188
1917	0.2301466077
1918	0.230136244
1919	0.2301051732
1920	0.2300966495
1921	0.2300832941
1922	0.2300622236
1923	0.2300505558
1924	0.2300271987
1925	0.230012384
1926	0.2299940277
1927	0.229970128
1928	0.2299552572
1929	0.229932753
1930	0.2299241141
1931	0.2299039196
1932	0.2298863035
1933	0.2298633584
1934	0.2298493626
1935	0.2298335946
1936	0.2298246008
1937	0.2298130433
1938	0.2297962466
1939	0.2297871516
1940	0.2297739639
1941	0.2297476646
1942	0.2297390463
1943	0.2297270486
1944	0.2297106483
1945	0.2296853382
1946	0.229648347
1947	0.22963634
1948	0.2296229413
1949	0.2296104658
1950	0.2295702478
1951	0.2295378046
1952	0.2295253552
1953	0.2295141353
1954	0.2294988263
1955	0.2294637176
1956	0.2294558307
1957	0.2294233394
1958	0.2294150569
1959	0.2293797497
1960	0.2293550736
1961	0.2293372177
1962	0.2293140367
1963	0.2292931949
1964	0.2292801564
1965	0.2292453227
1966	0.2292369264
1967	0.2292164201
1968	0.2291991687
1969	0.2291842507
1970	0.2291614128
1971	0.2291487987
1972	0.2291407712
1973	0.2291228423
1974	0.2291092821
1975	0.2290878402
1976	0.2290726424
1977	0.2290637896
1978	0.229032129
1979	0.2290201725
1980	0.2289905614
1981	0.2289831419
1982	0.2289691574
1983	0.2289401136
1984	0.2289322486
1985	0.2289151583
1986	0.228891959
1987	0.2288800442
1988	0.2288418268
1989	0.2288114758
1990	0.2287972629
1991	0.2287750962
1992	0.2287577563
1993	0.2287342909
1994	0.2287162769
1995	0.2286946278
1996	0.2286727944
1997	0.2286458446
1998	0.2286425061
1999	0.2286200983
2000	0.2286043953
2001	0.2285900456
2002	0.2285759321
2003	0.2285466218
2004	0.2285228326
2005	0.2285031879
2006	0.2284819948
2007	0.2284704789
2008	0.2284563374
2009	0.2284476513
2010	0.2284329146
2011	0.2284131955
2012	0.228402247
2013	0.2283897357
2014	0.2283854742
2015	0.2283391606
2016	0.2283161374
2017	0.228294382
2018	0.2282902977
2019	0.2282745944
2020	0.2282385605
2021	0.2282233154
2022	0.2282218331
2023	0.2282070579
2024	0.2282011678
2025	0.2281807561
2026	0.2281793265
2027	0.228165544
2028	0.2281352181
2029	0.2281134553
2030	0.2280929178
2031	0.2280724158
2032	0.2280570916
2033	0.2280374438
2034	0.2280268888
2035	0.2280155579
2036	0.2279964636
2037	0.2279860227
2038	0.2279682326
2039	0.2279497003
2040	0.2279296015
2041	0.2279193708
2042	0.227904543
2043	0.2278836858
2044	0.2278672277
2045	0.2278436811
2046	0.2278325425
2047	0.2278311474
2048	0.2278180733
2049	0.2278167314
2050	0.2278055718
2051	0.2277918847
2052	0.2277788853
2053	0.2277572932
2054	0.2277421168
2055	0.2277298319
2056	0.2276955
2057	0.2276540622
2058	0.2276314087
2059	0.2276172426
2060	0.2276004283
2061	0.2275613916
2062	0.2275421626
2063	0.2275321477
2064	0.2275039473
2065	0.2274771745
2066	0.2274648754
2067	0.2274336846
2068	0.2274259446
2069	0.2274075264
2070	0.227388739
2071	0.227381442
2072	0.227380092
2073	0.2273723111
2074	0.2273639831
2075	0.2273539524
2076	0.227352644
2077	0.2273359211
2078	0.2273256432
2079	0.227314033
2080	0.2273005983
2081	0.2272958744
2082	0.2272804073
2083	0.2272335974
2084	0.2272151266
2085	0.2272118316
2086	0.227188536
2087	0.2271875192
2088	0.2271678577
2089	0.2271611207
2090	0.2271472143
2091	0.2271355026
2092	0.2271032227
2093	0.2270951632
2094	0.2270760354
2095	0.2270566789
2096	0.227036757
2097	0.2270243608
2098	0.2270017021
2099	0.2270004423
2100	0.2269825347
2101	0.2269732003
2102	0.2269405201
2103	0.2268942348
2104	0.22688129
2105	0.2268604881
2106	0.2268393717
2107	0.2268222305
2108	0.2268099353
2109	0.2267227562
2110	0.2267065177
2111	0.2266729222
2112	0.2266531507
2113	0.2266251948
2114	0.2265937025
2115	0.2265726461
2116	0.2265649876
2117	0.2265500686
2118	0.2265488267
2119	0.2265269211
2120	0.2265120275
2121	0.2265030677
2122	0.2264739726
2123	0.2264514409
2124	0.2264440459
2125	0.2264270056
2126	0.2263974204
2127	0.2263700401
2128	0.2263637831
2129	0.2263529554
2130	0.2263517508
2131	0.2263389225
2132	0.2263273193
2133	0.2263217726
2134	0.2263050084
2135	0.2262741883
2136	0.2262678902
2137	0.2262507417
2138	0.2262239557
2139	0.226197877
2140	0.2261613686
2141	0.226155454
2142	0.2261507695
2143	0.226131984
2144	0.2261275287
2145	0.2261232884
2146	0.2261222703
2147	0.2260943751
2148	0.2260576301
2149	0.2260231934
2150	0.2260047296
2151	0.2259852756
2152	0.2259794812
2153	0.2259501394
2154	0.2259357531
2155	0.2259063091
2156	0.2258936138
2157	0.2258749936
2158	0.2258528243
2159	0.2258252883
2160	0.225766899
2161	0.2257357652
2162	0.2257221234
2163	0.225702767
2164	0.2256680893
2165	0.2256669967
2166	0.2256561636
2167	0.2256540287
2168	0.225642324
2169	0.2256340728
2170	0.2256194885
2171	0.2255868589
2172	0.2255443026
2173	0.2255312962
2174	0.2255121771
2175	0.2255087262
2176	0.2255023166
2177	0.2254739772
2178	0.2254543292
2179	0.225438946
2180	0.2254192293
2181	0.2254061659
2182	0.2253888049
2183	0.2253826133
2184	0.2253660303
2185	0.2253425702
2186	0.225330236
2187	0.2253247873
2188	0.2253067306
2189	0.2252939807
2190	0.2252822742
2191	0.2252657057
2192	0.2252586887
2193	0.2252447474
2194	0.2252373078
2195	0.2252309836
2196	0.2252138598
2197	0.2251969591
2198	0.2251852965
2199	0.2251636631
2200	0.2251407283
2201	0.2251253126
2202	0.2251105178
2203	0.2250979217
2204	0.2250918954
2205	0.2250608117
2206	0.2250449056
2207	0.2250323702
2208	0.2250266484
2209	0.2250212086
2210	0.2250103181
2211	0.2250051447
2212	0.2249794357
2213	0.2249654355
2214	0.224948818
2215	0.2249452182
2216	0.2249317748
2217	0.2249212209
2218	0.2249102666
2219	0.2248884416
2220	0.2248702184
2221	0.2248625894
2222	0.2248574905
2223	0.224842471
2224	0.2248310747
2225	0.2248243387
2226	0.2248030974
2227	0.2247919961
2228	0.2247843921
2229	0.2247662785
2230	0.2247429452
2231	0.2247309376
2232	0.2247153769
2233	0.2247141604
2234	0.2246993217
2235	0.2246838411
2236	0.224666625
2237	0.2246509356
2238	0.2246204727
2239	0.2246192749
2240	0.2246084453
2241	0.2245976312
2242	0.2245965578
2243	0.2245796475
2244	0.2245786151
2245	0.2245739132
2246	0.2245729149
2247	0.2245487595
2248	0.224538565
2249	0.2245119735
2250	0.224501396
2251	0.224500431
2252	0.2244993417
2253	0.2244984077
2254	0.2244887779
2255	0.224483035
2256	0.2244653493
2257	0.2244365445
2258	0.2244347488
2259	0.2243985057
2260	0.2243741805
2261	0.2243622496
2262	0.2243611613
2263	0.2243473583
2264	0.2243428684
2265	0.2243267947
2266	0.2243163363
2267	0.2243154342
2268	0.2243005173
2269	0.2242832372
2270	0.2242822913
2271	0.2242613324
2272	0.2242604489
2273	0.2242584964
2274	0.2242495991
2275	0.2242487591
2276	0.2242479842
2277	0.2242471665
2278	0.2242249421
2279	0.2242139771
2280	0.2242075988
2281	0.2242071528
2282	0.2241745193
2283	0.2241640879
2284	0.2241556391
2285	0.2241546448
2286	0.2241445423
2287	0.2241403542
2288	0.2241177531
2289	0.2241105794
2290	0.224067505
2291	0.224048177
2292	0.2240322858
2293	0.2240317643
2294	0.2240311552
2295	0.2240024911
2296	0.2240018329
2297	0.2240014046
2298	0.2239997977
2299	0.2239594117
2300	0.223944585
2301	0.2239177632
2302	0.2239079268
2303	0.2238689643
2304	0.223843124
2305	0.2238200432
2306	0.2238125809
2307	0.2238037016
2308	0.2237951686
2309	0.2237767386
2310	0.2237452787
2311	0.2237295226
2312	0.2237287312
2313	0.2237074721
2314	0.2236935097
2315	0.2236684404
2316	0.2236307948
2317	0.2236250893
2318	0.2236088186
2319	0.2235676053
2320	0.2234945501
2321	0.2234738329
2322	0.223454206
2323	0.2234502209
2324	0.2234349734
2325	0.2234090426
2326	0.2233958182
2327	0.2233747524
2328	0.2233550488
2329	0.2233355877
2330	0.223317108
2331	0.2233019677
2332	0.223286531
2333	0.2232700228
2334	0.2232434833
2335	0.2232261066
2336	0.2231894647
2337	0.2231738947
2338	0.2231675367
2339	0.2231431069
2340	0.2231201007
2341	0.2230973481
2342	0.2230860392
2343	0.2230748481
2344	0.2230597685
2345	0.223035989
2346	0.2230209536
2347	0.2229995203
2348	0.2229690994
2349	0.2229628999
2350	0.2229415483
2351	0.2229219726
2352	0.222907432
2353	0.2228842523
2354	0.2228701289
2355	0.2228575547
2356	0.2228467413
2357	0.2228264447
2358	0.2228208846
2359	0.2228072398
2360	0.2227957266
2361	0.2227860513
2362	0.2227769105
2363	0.2227563441
2364	0.2227351866
2365	0.2227281112
2366	0.2227275534
2367	0.222715873
2368	0.2227099159
2369	0.2226932973
2370	0.2226700472
2371	0.2226508862
2372	0.2226368123
2373	0.2226252931
2374	0.222606739
2375	0.2225347342
2376	0.2225099023
2377	0.2224999928
2378	0.2224800359
2379	0.2224715827
2380	0.2224372698
2381	0.2224230308
2382	0.22241152
2383	0.222387792
2384	0.2223871096
2385	0.2223637475
2386	0.2223290802
2387	0.222311742
2388	0.222289888
2389	0.2222544829
2390	0.2222340285
2391	0.2222335574
2392	0.2222328066
2393	0.2222003968
2394	0.2221853331
2395	0.2221640207
2396	0.2221634245
2397	0.2221495448
2398	0.2221152503
2399	0.222086048
2400	0.2220593312
2401	0.2220390409
2402	0.2220309797
2403	0.2220309669
2404	0.2219937975
2405	0.2219794001
2406	0.2219152408
2407	0.2218960799
2408	0.2218763188
2409	0.2218660545
2410	0.2218305314
2411	0.2218032717
2412	0.2217935257
2413	0.2217818571
2414	0.221721911
2415	0.2217176136
2416	0.2217001565
2417	0.2216533601
2418	0.2216299785
2419	0.2216294714
2420	0.2216291851
2421	0.2215852686
2422	0.2215769287
2423	0.2215614017
2424	0.2215331592
2425	0.2215129388
2426	0.2214937404
2427	0.2214838603
2428	0.2214656441
2429	0.2214581971
2430	0.2214577909
2431	0.2214574019
2432	0.2214570291
2433	0.2214327385
2434	0.2214147159
2435	0.221403833
2436	0.221403768
2437	0.2213704085
2438	0.2213703981
2439	0.2213580486
2440	0.2213423353
2441	0.221314169
2442	0.2212975332
2443	0.2212820002
2444	0.221251822
2445	0.221251447
2446	0.2212306078
2447	0.2212149172
2448	0.2212016523
2449	0.2211874672
2450	0.2211718437
2451	0.2211660492
2452	0.2211555973
2453	0.2211315666
2454	0.2211192859
2455	0.2211107394
2456	0.221110345
2457	0.2210810848
2458	0.2210769938
2459	0.221047005
2460	0.221036097
2461	0.221014048
2462	0.2210135553
2463	0.2209944742
2464	0.2209929481
2465	0.2209760867
2466	0.2209607805
2467	0.22094827
2468	0.2209310499
2469	0.2209088276
2470	0.2209003781
2471	0.220893277
2472	0.2208740107
2473	0.2208637335
2474	0.2208540481
2475	0.2208481206
2476	0.2208288569
2477	0.2208038976
2478	0.2207673123
2479	0.2207545124
2480	0.2207372771
2481	0.2207092481
2482	0.2206775968
2483	0.2206533219
2484	0.2206371698
2485	0.220621865
2486	0.220607621
2487	0.2205905503
2488	0.2205849616
2489	0.2205785231
2490	0.2205472149
2491	0.2205375748
2492	0.2205244173
2493	0.220516181
2494	0.2205003603
2495	0.2204897697
2496	0.2204703252
2497	0.2204485975
2498	0.2204326508
2499	0.2204178405
2500	0.2203950064
2501	0.2203835784
2502	0.2203606538
2503	0.220339813
2504	0.2203284674
2505	0.2203067348
2506	0.2202881715
2507	0.2202756661
2508	0.2202702065
2509	0.2202606508
2510	0.2202379128
2511	0.2202153524
2512	0.2201858202
2513	0.2201745867
2514	0.2201467666
2515	0.2201248236
2516	0.2201042921
2517	0.2200904448
2518	0.2200750655
2519	0.2200614427
2520	0.2200526324
2521	0.2200436791
2522	0.2200340137
2523	0.2199931389
2524	0.2199715294
2525	0.219958292
2526	0.2199497881
2527	0.2199270238
2528	0.2199174701
2529	0.2198972831
2530	0.2198883931
2531	0.2198702247
2532	0.2198564564
2533	0.219849026
2534	0.219841282
2535	0.219835951
2536	0.2198290715
2537	0.2198157607
2538	0.2197966724
2539	0.2197872994
2540	0.2197776336
2541	0.2197627279
2542	0.219747908
2543	0.2197370938
2544	0.2197074405
2545	0.2196844059
2546	0.2196740904
2547	0.2196496241
2548	0.2196276837
2549	0.2195959538
2550	0.2195830658
2551	0.2195777903
2552	0.2195624278
2553	0.2195531298
2554	0.2195330474
2555	0.219525182
2556	0.2195107858
2557	0.2194985846
2558	0.2194888205
2559	0.2194827584
2560	0.219472273
2561	0.2194019123
2562	0.2193930471
2563	0.2193811728
2564	0.2193729345
2565	0.2193590855
2566	0.2193499843
2567	0.2193439205
2568	0.2193400449
2569	0.2193183926
2570	0.2192829353
2571	0.2192728952
2572	0.2192513881
2573	0.2192402312
2574	0.2192190927
2575	0.2192052382
2576	0.2192048347
2577	0.2192043537
2578	0.2191914393
2579	0.2191732838
2580	0.2191728757
2581	0.219162437
2582	0.2191591697
2583	0.2191590809
2584	0.2191397936
2585	0.2191397878
2586	0.2191396943
2587	0.2191313739
2588	0.2191309863
2589	0.2191307529
2590	0.2191303963
2591	0.2191301602
2592	0.2191106279
2593	0.2191025594
2594	0.2190860804
2595	0.2190834328
2596	0.2190679481
2597	0.2190654014
2598	0.2190584873
2599	0.2190233561
2600	0.2190160989
2601	0.2189831613
2602	0.2189492094
2603	0.2189467937
2604	0.2189208562
2605	0.2189194866
2606	0.2188969734
2607	0.2188829759
2608	0.2188682812
2609	0.218868198
2610	0.2188679535
2611	0.2188676217
2612	0.218838905
2613	0.2188249875
2614	0.2188246598
2615	0.2188243433
2616	0.2188148217
2617	0.2188003921
2618	0.2188003236
2619	0.2188001681
2620	0.2188001255
2621	0.2188000831
2622	0.2187690044
2623	0.2187584372
2624	0.2187475539
2625	0.218737752
2626	0.2187375485
2627	0.2187198662
2628	0.2187197807
2629	0.218719469
2630	0.2187194679
2631	0.2187187188
2632	0.2187002269
2633	0.2187000435
2634	0.2186789618
2635	0.2186786527
2636	0.2186493235
2637	0.2186279003
2638	0.2186068548
2639	0.2186036719
2640	0.2185898258
2641	0.2185877214
2642	0.2185874023
2643	0.2185862257
2644	0.2185804829
2645	0.218563717
2646	0.2185623925
2647	0.2185533405
2648	0.2185319627
2649	0.2185088785
2650	0.218508549
2651	0.2184969341
2652	0.2184733526
2653	0.2184571142
2654	0.2184471395
2655	0.2184419758
2656	0.2184206141
2657	0.2184111094
2658	0.2184043178
2659	0.2184034547
2660	0.2184030758
2661	0.2183940412
2662	0.2183817878
2663	0.2183665224
2664	0.2183664653
2665	0.2183662787
2666	0.2183656499
2667	0.2183655978
2668	0.2183653732
2669	0.2183653219
2670	0.2183376863
2671	0.2183354638
2672	0.2183237016
2673	0.2183030251
2674	0.2183028702
2675	0.2183028319
2676	0.2183020284
2677	0.2183019523
2678	0.2182720735
2679	0.2182579984
2680	0.21822982
2681	0.2182242607
2682	0.2182110566
2683	0.2182110122
2684	0.2181959594
2685	0.2181959152
2686	0.2181955565
2687	0.2181794073
2688	0.2181730347
2689	0.2181676683
2690	0.2181533024
2691	0.2181529357
2692	0.2181525744
2693	0.2181521792
2694	0.2181519864
2695	0.2181365144
2696	0.2181319191
2697	0.2181315883
2698	0.2181314032
2699	0.2181057296
2700	0.2181050087
2701	0.2181037531
2702	0.2180914684
2703	0.2180911369
2704	0.2180908431
2705	0.218064684
2706	0.2180443418
2707	0.218034529
2708	0.2180251588
2709	0.2180169957
2710	0.2179980537
2711	0.2179718633
2712	0.2179267981
2713	0.2179052047
2714	0.217900165
2715	0.2178875073
2716	0.2178723672
2717	0.2178723572
2718	0.217862372
2719	0.2178621779
2720	0.2178620736
2721	0.2178468769
2722	0.2178465697
2723	0.2178323985
2724	0.2178266348
2725	0.2178263339
2726	0.2178260151
2727	0.2178194165
2728	0.2178193687
2729	0.2178193145
2730	0.2178052803
2731	0.2178052641
2732	0.217803556
2733	0.2178032723
2734	0.2178021161
2735	0.2177778404
2736	0.2177675547
2737	0.2177675086
2738	0.2177523098
2739	0.2177493161
2740	0.2177492634
2741	0.2177487727
2742	0.2176960094
2743	0.2176686353
2744	0.2176490828
2745	0.217621963
2746	0.2176131053
2747	0.2176128102
2748	0.2176058078
2749	0.21758742
2750	0.2175874139
2751	0.2175683791
2752	0.2175683448
2753	0.2175422266
2754	0.2175314281
2755	0.2175190838
2756	0.2175114036
2757	0.217511309
2758	0.2175110299
2759	0.2175107344
2760	0.2174917449
2761	0.2174774577
2762	0.2174773994
2763	0.217469106
2764	0.2174517901
2765	0.2174340033
2766	0.2174311304
2767	0.2174179962
2768	0.2174161697
2769	0.2174006955
2770	0.2174006934
2771	0.2173804749
2772	0.2173718845
2773	0.2173631335
2774	0.2173408861
2775	0.2173359896
2776	0.2173268012
2777	0.2173008808
2778	0.2172790526
2779	0.2172658378
2780	0.2172449784
2781	0.2172284157
2782	0.2172159377
2783	0.2172110998
2784	0.2171928364
2785	0.2171816004
2786	0.2171548934
2787	0.2171436943
2788	0.2171149378
2789	0.2171031065
2790	0.2170838592
2791	0.2170675119
2792	0.2170581409
2793	0.2170498543
2794	0.2170451514
2795	0.2170248443
2796	0.2170135585
2797	0.2169948373
2798	0.2169820396
2799	0.2169595779
2800	0.2169468187
2801	0.2169216567
2802	0.216914198
2803	0.2169036497
2804	0.2168791243
2805	0.2168634244
2806	0.2168449238
2807	0.2168395391
2808	0.2168308653
2809	0.2168150382
2810	0.2168070052
2811	0.2167873464
2812	0.2167708156
2813	0.2167612823
2814	0.216755182
2815	0.216748765
2816	0.216731704
2817	0.2167163597
2818	0.2167085312
2819	0.2167008851
2820	0.2166820702
2821	0.216673833
2822	0.2166673594
2823	0.2166593621
2824	0.2166380613
2825	0.2166283643
2826	0.2166165715
2827	0.2165992846
2828	0.216594761
2829	0.2165804307
2830	0.2165698314
2831	0.2165635821
2832	0.2165517753
2833	0.2165271999
2834	0.216496184
2835	0.2164789261
2836	0.2164688616
2837	0.2164627639
2838	0.216455468
2839	0.2164483988
2840	0.2164223579
2841	0.2164055467
2842	0.216390809
2843	0.2163789939
2844	0.216374114
2845	0.216358592
2846	0.2163497628
2847	0.2163125588
2848	0.2163030332
2849	0.2162829434
2850	0.2162668371
2851	0.2162506436
2852	0.2162307373
2853	0.2162256614
2854	0.2162195394
2855	0.2162132001
2856	0.2162072409
2857	0.2161899114
2858	0.2161836175
2859	0.2161726369
2860	0.2161573657
2861	0.2161427989
2862	0.2161287788
2863	0.2161191894
2864	0.2161099675
2865	0.2161071966
2866	0.2160829827
2867	0.2160664818
2868	0.2160499565
2869	0.2160362476
2870	0.2160300741
2871	0.2160227811
2872	0.2160102278
2873	0.2160011575
2874	0.2159833564
2875	0.2159625728
2876	0.2159553684
2877	0.215948385
2878	0.2159347035
2879	0.2159177791
2880	0.2158880868
2881	0.2158735672
2882	0.2158639495
2883	0.2158481497
2884	0.2158427456
2885	0.2158270364
2886	0.2158105235
2887	0.2157928145
2888	0.2157782615
2889	0.2157705121
2890	0.2157389299
2891	0.2157203502
2892	0.2156826474
2893	0.2156764661
2894	0.2156571452
2895	0.2156432205
2896	0.2156287683
2897	0.2156136039
2898	0.2155809582
2899	0.2155666855
2900	0.2155550285
2901	0.215541936
2902	0.2155122714
2903	0.2154997788
2904	0.2154816308
2905	0.2154681534
2906	0.2154520224
2907	0.2154474433
2908	0.2154296512
2909	0.2154139491
2910	0.2153981011
2911	0.2153781428
2912	0.2153730869
2913	0.2153591251
2914	0.2153465063
2915	0.2153407707
2916	0.2153337369
2917	0.2153204984
2918	0.2152790386
2919	0.2152666979
2920	0.2152623132
2921	0.2152403908
2922	0.2152285051
2923	0.2152139586
2924	0.2152011435
